provider,arm,provider_id,region_id,horizon,region_rho,rho,sigma_i1,sigma_m1_local,p_i1_jeffreys,p_reconstruction_jeffreys,bernoulli_kl,error
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,160.0,0.9833333333333332,0.995,0.17,0.08,0.17326732673267325,0.08415841584158416,0.040496331661781015,-0.09000000000000001
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,165.0,0.9833333333333332,0.995,0.24,0.14,0.24257425742574257,0.14356435643564358,0.03418359877705904,-0.09999999999999998
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,170.0,0.9833333333333332,0.995,0.23,0.11,0.23267326732673269,0.11386138613861387,0.05581585321222243,-0.12000000000000001
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,175.0,0.9833333333333332,0.995,0.22,0.11,0.22277227722772278,0.11386138613861387,0.04759204081949746,-0.11
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,180.0,0.9833333333333332,0.995,0.2,0.11,0.20297029702970298,0.11386138613861387,0.03286227675207164,-0.09000000000000001
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,185.0,0.9833333333333332,0.995,0.2,0.08,0.20297029702970298,0.08415841584158416,0.0679382304626733,-0.12000000000000001
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,190.0,0.9833333333333332,0.995,0.19,0.08,0.19306930693069307,0.08415841584158416,0.058152807052470765,-0.11
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,195.0,0.9833333333333332,0.995,0.17,0.07,0.17326732673267325,0.07425742574257427,0.05329333055660533,-0.1
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,200.0,0.9833333333333332,0.995,0.16,0.06,0.16336633663366337,0.06435643564356436,0.05860919806476729,-0.1
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,205.0,0.9833333333333332,0.995,0.21,0.1,0.21287128712871287,0.10396039603960396,0.050553863041913394,-0.10999999999999999
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,210.0,0.9833333333333332,0.995,0.21,0.1,0.21287128712871287,0.10396039603960396,0.050553863041913394,-0.10999999999999999
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,215.0,0.9833333333333332,0.995,0.2,0.1,0.20297029702970298,0.10396039603960396,0.042470868895628164,-0.1
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,220.0,0.9833333333333332,0.995,0.19,0.09,0.19306930693069307,0.09405940594059406,0.04544962292037466,-0.1
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,225.0,0.9833333333333332,0.995,0.19,0.08,0.19306930693069307,0.08415841584158416,0.058152807052470765,-0.11
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,230.0,0.9833333333333332,0.995,0.18,0.07,0.18316831683168316,0.07425742574257427,0.06313953831506709,-0.10999999999999999
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,235.0,0.9833333333333332,0.995,0.16,0.07,0.16336633663366337,0.07425742574257427,0.04413177953264952,-0.09
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p983333333,240.0,0.9833333333333332,0.995,0.15,0.07,0.15346534653465346,0.07425742574257427,0.03568783061728484,-0.07999999999999999
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,5.0,0.99,0.95,1.0,0.99,0.995049504950495,0.9851485148514851,0.004511903275164121,-0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,10.0,0.99,0.95,0.98,0.99,0.9752475247524752,0.9851485148514851,0.0027931297499439664,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,15.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,20.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,25.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,30.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,35.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,40.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,45.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,50.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,55.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,60.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,65.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,70.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,75.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,80.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,85.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,90.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,95.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,100.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,105.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,110.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,115.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,120.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,125.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,130.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,135.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,140.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,145.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,150.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,155.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,160.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,165.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,170.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,175.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,180.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,185.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,190.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,195.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,200.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,205.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,210.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,215.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,220.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,225.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,230.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,235.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,240.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,5.0,0.99,0.975,0.95,0.91,0.9455445544554455,0.905940594059406,0.0106949940304263,-0.039999999999999925
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,10.0,0.99,0.975,0.96,0.95,0.9554455445544554,0.9455445544554455,0.0010118741905146798,-0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,15.0,0.99,0.975,0.92,0.95,0.9158415841584159,0.9455445544554455,0.007404211199242217,0.029999999999999916
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,20.0,0.99,0.975,0.95,0.98,0.9455445544554455,0.9752475247524752,0.013689819465136067,0.030000000000000027
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,25.0,0.99,0.975,0.98,1.0,0.9752475247524752,0.995049504950495,0.020233946712457016,0.020000000000000018
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,30.0,0.99,0.975,0.97,0.97,0.9653465346534653,0.9653465346534653,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,35.0,0.99,0.975,1.0,0.99,0.995049504950495,0.9851485148514851,0.004511903275164121,-0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,40.0,0.99,0.975,1.0,0.99,0.995049504950495,0.9851485148514851,0.004511903275164121,-0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,45.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,50.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,55.0,0.99,0.975,0.99,0.98,0.9851485148514851,0.9752475247524752,0.0023645605446351806,-0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,60.0,0.99,0.975,0.99,1.0,0.9851485148514851,0.995049504950495,0.006464456843674523,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,65.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,70.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,75.0,0.99,0.975,0.99,1.0,0.9851485148514851,0.995049504950495,0.006464456843674523,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,80.0,0.99,0.975,0.99,1.0,0.9851485148514851,0.995049504950495,0.006464456843674523,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,85.0,0.99,0.975,0.99,1.0,0.9851485148514851,0.995049504950495,0.006464456843674523,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,90.0,0.99,0.975,0.99,1.0,0.9851485148514851,0.995049504950495,0.006464456843674523,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,95.0,0.99,0.975,0.99,1.0,0.9851485148514851,0.995049504950495,0.006464456843674523,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,100.0,0.99,0.975,0.99,1.0,0.9851485148514851,0.995049504950495,0.006464456843674523,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,105.0,0.99,0.975,0.99,1.0,0.9851485148514851,0.995049504950495,0.006464456843674523,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,110.0,0.99,0.975,0.99,1.0,0.9851485148514851,0.995049504950495,0.006464456843674523,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,115.0,0.99,0.975,0.99,1.0,0.9851485148514851,0.995049504950495,0.006464456843674523,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,120.0,0.99,0.975,0.99,1.0,0.9851485148514851,0.995049504950495,0.006464456843674523,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,125.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,130.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,135.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,140.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,145.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,150.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,155.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,160.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,165.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,170.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,175.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,180.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,185.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,190.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,195.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,200.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,205.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,210.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,215.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,220.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,225.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,230.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,235.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,240.0,0.99,0.975,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,5.0,0.99,0.9833333333333332,0.95,0.91,0.9455445544554455,0.905940594059406,0.0106949940304263,-0.039999999999999925
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,10.0,0.99,0.9833333333333332,0.88,0.76,0.8762376237623762,0.7574257425742574,0.044392964099237736,-0.12
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,15.0,0.99,0.9833333333333332,0.92,0.95,0.9158415841584159,0.9455445544554455,0.007404211199242217,0.029999999999999916
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,20.0,0.99,0.9833333333333332,0.89,0.89,0.8861386138613861,0.8861386138613861,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,25.0,0.99,0.9833333333333332,0.94,0.94,0.9356435643564357,0.9356435643564357,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,30.0,0.99,0.9833333333333332,0.91,0.87,0.905940594059406,0.8663366336633663,0.007443430158698472,-0.040000000000000036
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,35.0,0.99,0.9833333333333332,0.9,0.85,0.8960396039603961,0.8465346534653465,0.010436132822459664,-0.050000000000000044
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,40.0,0.99,0.9833333333333332,0.95,0.92,0.9455445544554455,0.9158415841584159,0.006474076154009668,-0.029999999999999916
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,45.0,0.99,0.9833333333333332,0.95,0.9,0.9455445544554455,0.8960396039603961,0.015635608767118767,-0.04999999999999993
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,50.0,0.99,0.9833333333333332,0.99,0.96,0.9851485148514851,0.9554455445544554,0.013843938921274508,-0.030000000000000027
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,55.0,0.99,0.9833333333333332,0.99,0.93,0.9851485148514851,0.9257425742574258,0.03736995855846017,-0.05999999999999994
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,60.0,0.99,0.9833333333333332,0.98,0.91,0.9752475247524752,0.905940594059406,0.03884830256416874,-0.06999999999999995
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,65.0,0.99,0.9833333333333332,0.99,0.93,0.9851485148514851,0.9257425742574258,0.03736995855846017,-0.05999999999999994
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,70.0,0.99,0.9833333333333332,0.99,0.91,0.9851485148514851,0.905940594059406,0.05516057244176337,-0.07999999999999996
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,75.0,0.99,0.9833333333333332,0.99,0.97,0.9851485148514851,0.9653465346534653,0.007420071212013591,-0.020000000000000018
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,80.0,0.99,0.9833333333333332,0.99,0.97,0.9851485148514851,0.9653465346534653,0.007420071212013591,-0.020000000000000018
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,85.0,0.99,0.9833333333333332,0.98,0.98,0.9752475247524752,0.9752475247524752,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,90.0,0.99,0.9833333333333332,0.98,0.97,0.9752475247524752,0.9653465346534653,0.0016230709961363495,-0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,95.0,0.99,0.9833333333333332,0.97,0.97,0.9653465346534653,0.9653465346534653,0.0,0.0
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,100.0,0.99,0.9833333333333332,0.97,0.99,0.9653465346534653,0.9851485148514851,0.009760188719628936,0.020000000000000018
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,105.0,0.99,0.9833333333333332,0.97,0.98,0.9653465346534653,0.9752475247524752,0.001809368675105713,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,110.0,0.99,0.9833333333333332,0.99,0.98,0.9851485148514851,0.9752475247524752,0.0023645605446351806,-0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,115.0,0.99,0.9833333333333332,0.98,0.97,0.9752475247524752,0.9653465346534653,0.0016230709961363495,-0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,120.0,0.99,0.9833333333333332,0.98,0.97,0.9752475247524752,0.9653465346534653,0.0016230709961363495,-0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,125.0,0.99,0.9833333333333332,0.98,0.99,0.9752475247524752,0.9851485148514851,0.0027931297499439664,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,130.0,0.99,0.9833333333333332,0.98,0.99,0.9752475247524752,0.9851485148514851,0.0027931297499439664,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,135.0,0.99,0.9833333333333332,0.98,0.99,0.9752475247524752,0.9851485148514851,0.0027931297499439664,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,140.0,0.99,0.9833333333333332,0.98,0.99,0.9752475247524752,0.9851485148514851,0.0027931297499439664,0.010000000000000009
ProviderB,TOP1_M3_LOCAL_REPLAY,ProviderB,rho_region_0p99,145.0,0.99,0.9833333333333332,0.99,0.99,0.9851485148514851,0.9851485148514851,0.0,0.0
